,url,code,提出者種別,上場区分,連結の有無,資本金,決算日,name,提出者名（英字）,提出者名（ヨミ）,所在地,提出者業種,証券コード,提出者法人番号
8458,8458,E32631,個人（組合発行者を除く）,,,,,守分　孝治,,モリワケ　コウジ,,個人（組合発行者を除く）,,
8459,8459,E32632,外国法人・組合（有価証券報告書等の提出義務者以外）,,,25.0,,サウスダコタ　トラスト　カンパニー　エルエルシー,,サウスダコタ　トラスト　カンパニー　エルエルシー,アメリカ合衆国サウスダコタ州ジオックスフォールズ　サウスフィリップスアヴェニュー２０１　スィート２００,外国法人・組合（有価証券報告書等の提出義務者以外）,,
8460,8460,E32634,個人（組合発行者を除く）,,,,,増田　芳子,,マスダ　ヨシコ,,個人（組合発行者を除く）,,
8461,8461,E32636,外国法人・組合,非上場,無,1.0,12月末日,モルガン・スタンレー・ファイナンス・エルエルシー,,モルガン　スタンレー　ファイナンス　エルエルシー,アメリカ合衆国　１００３６　ニューヨーク州ニューヨーク　ブロードウェイ１５８５,外国法人・組合,,
8462,8462,E32637,外国法人・組合（有価証券報告書等の提出義務者以外）,,,79.0,,クラインオート　ベンソン　（ジャージー）　トラスティーズ　リミテッド,,クラインオートベンソンジャージートラスティーズリミテッド,クラインオート　ベンソン　ハウス　ピーオー　ボックス７６　ウェスツ　センター　セント　ヘリエ　ジャージー　ジェイイー４　８ピーキュー,外国法人・組合（有価証券報告書等の提出義務者以外）,,
8463,8463,E32638,個人（組合発行者を除く）,,,,,木村　壽一,,キムラ　ジュイチ,,個人（組合発行者を除く）,,
8464,8464,E32642,内国法人・組合,上場,有,8800.0,12月31日,ＫＨネオケム株式会社,"KH Neochem Co.,Ltd.",ケイエイチネオケムカブシキガイシャ,中央区日本橋本町一丁目６番５号,化学,41890.0,8010001136966.0
8465,8465,E32643,個人（組合発行者を除く）,,,,,岨野　弘子,,ソノ　ヒロコ,,個人（組合発行者を除く）,,
8466,8466,E32644,内国法人・組合（有価証券報告書等の提出義務者以外）,,,0.0,,ＡＧ２号投資事業有限責任組合,,エージーニゴウトウシジギョウユウゲンセキニンクミアイ,港区赤坂二丁目２３番１号,内国法人・組合（有価証券報告書等の提出義務者以外）,,
8467,8467,E32645,個人（組合発行者を除く）,,,,,所田　貴行,,トコロダ　タカユキ,,個人（組合発行者を除く）,,
8468,8468,E32647,内国法人・組合,上場,無,503.0,3月末日,株式会社シンクロ・フード,,カブシキガイシャシンクロフード,渋谷区恵比寿南一丁目７番８号,情報・通信業,39630.0,9011001044563.0
8469,8469,E32648,内国法人・組合（有価証券報告書等の提出義務者以外）,,,12000.0,,三菱重工サーマルシステムズ株式会社,,ミツビシジュウコウサーマルシステムズカブシキガイシャ,港区港南二丁目１６番５号,内国法人・組合（有価証券報告書等の提出義務者以外）,,4010401123213.0
8470,8470,E32652,内国法人・組合（有価証券報告書等の提出義務者以外）,,,60.0,,東栄開発株式会社,,トウエイカイハツカブシキガイシャ,品川区上大崎４丁目５番２６－４－１００７,内国法人・組合（有価証券報告書等の提出義務者以外）,,4010701006737.0
8471,8471,E32653,内国法人・組合（有価証券報告書等の提出義務者以外）,,,10.0,,株式会社ナガツタコーポレーション,,カブシキガイシャナガツタコーポレーション,中央区銀座４－１１－２,内国法人・組合（有価証券報告書等の提出義務者以外）,,9010001052873.0
8472,8472,E32654,内国法人・組合（有価証券報告書等の提出義務者以外）,,,6.0,,株式会社Ｋａｗａｓｈｉｍａ,,カブシキカイシャカワシマ,練馬区富士見台四丁目１番４号,内国法人・組合（有価証券報告書等の提出義務者以外）,,6011601020181.0
8473,8473,E32659,内国法人・組合（有価証券報告書等の提出義務者以外）,,,26.0,,有限会社ジャスト,,ユウゲンガイシャジャスト,奈良市富雄川西一丁目７番１６－２号,内国法人・組合（有価証券報告書等の提出義務者以外）,,4150002000830.0
8474,8474,E32660,内国法人・組合,上場,有,5000.0,12月31日,ＡＯＩ　ＴＹＯ　Ｈｏｌｄｉｎｇｓ　株式会社,AOI TYO Holdings Inc.,アオイティーワイオーホールディングスカブシキガイシャ,港区白金台一丁目２７番６号,情報・通信業,39750.0,2010401129071.0
8475,8475,E32662,内国法人・組合（有価証券報告書等の提出義務者以外）,,,0.0,,公益財団法人大西・アオイ記念財団,,コウエキザイダンホウジンオオニシアオイキネンザイダン,高松市上林町１４８番地,内国法人・組合（有価証券報告書等の提出義務者以外）,,9470005005831.0
8476,8476,E32663,個人（組合発行者を除く）,,,,,勝山博文,,カツヤマヒロフミ,,個人（組合発行者を除く）,,
8477,8477,E32664,内国法人・組合（有価証券報告書等の提出義務者以外）,,,1.0,,ＮＡＰホールディングス株式会社,,エヌエーピーホールディングスカブシキカイシャ,千代田区丸の内一丁目９番１号,内国法人・組合（有価証券報告書等の提出義務者以外）,,
8478,8478,E32667,内国法人・組合（有価証券報告書等の提出義務者以外）,,,0.0,,公益財団法人双葉電子記念財団,,コウエキザイダンホウジンフタバデンシキネンザイダン,茂原市千代田町一丁目４番地３,内国法人・組合（有価証券報告書等の提出義務者以外）,,3040005011218.0
8479,8479,E32668,内国法人・組合（有価証券報告書等の提出義務者以外）,,,1.0,,株式会社インフィニティ,,カブシキカイシャインフィニティ,千代田区丸の内一丁目５番１号,内国法人・組合（有価証券報告書等の提出義務者以外）,,4010001177766.0
8480,8480,E32669,個人（組合発行者を除く）,,,,,朝井　基夫,,アサイ　モトオ,,個人（組合発行者を除く）,,
8481,8481,E32673,内国法人・組合,上場,有,1321.0,12月末日,株式会社ユーザベース,"Uzabase,Inc.",カブシキカイシャユーザベース,渋谷区恵比寿１－１８－１４,情報・通信業,39660.0,7010401075212.0
8482,8482,E32674,外国法人・組合（有価証券報告書等の提出義務者以外）,,,9762.0,,フォレスト・マナー・エヌ・ヴイ,,フォレストマナーエヌヴイ,オランダ、アムステルダム１０７７ＢＭ、アルベルト・ハンプラントスーン２３,外国法人・組合（有価証券報告書等の提出義務者以外）,,
8483,8483,E32675,内国法人・組合（有価証券報告書等の提出義務者以外）,,,4252.0,,株式会社ツルハ,,カブシキカイシャツルハ,札幌市東区北２４条東２０丁目１－２１,内国法人・組合（有価証券報告書等の提出義務者以外）,,1430001010672.0
8484,8484,E32676,個人（組合発行者を除く）,,,,,坂本壽章,,サカモトトシアキ,,個人（組合発行者を除く）,,
8485,8485,E32677,内国法人・組合（有価証券報告書等の提出義務者以外）,,,10.0,,株式会社ＹＳＳ,,カブシキガイシャワイエスエス,名古屋市昭和区折戸町三丁目３番地の２３,内国法人・組合（有価証券報告書等の提出義務者以外）,,9180001120779.0
8486,8486,E32679,内国法人・組合,上場,有,16000.0,3月31日,九州旅客鉄道株式会社,Kyushu Railway Company,キュウシュウリョカクテツドウカブシキカイシャ,福岡市博多区博多駅前三丁目２５番２１号,陸運業,91420.0,6290001012621.0
8487,8487,E32680,個人（組合発行者を除く）,,,,,田中　俊彦,,タナカ　トシヒコ,,個人（組合発行者を除く）,,
8488,8488,E32681,個人（組合発行者を除く）,,,,,野口　哲也,,ノグチ　テツヤ,,個人（組合発行者を除く）,,
8489,8489,E32682,内国法人・組合,上場,有,61.0,9月末日,株式会社岐阜造園,,カブシキガイシャギフゾウエン,岐阜市茜部菱野四丁目７９番地の１,建設業,14380.0,4200001001361.0
8490,8490,E32683,内国法人・組合,上場,有,400.0,6月30日,株式会社ＦＣホールディングス,,カブシキガイシャエフシーホールディングス,福岡市博多区博多駅東三丁目６番１８号,サービス業,65420.0,3290001076297.0
8491,8491,E32685,外国法人・組合（有価証券報告書等の提出義務者以外）,,,5.0,,ＣＬＳＡ　Ｓｕｎｒｉｓｅ　Ｍａｎａｇｅｍｅｎｔ　（Ｎｏｎ－Ｕ．Ｓ．）　Ｌｉｍｉｔｅｄ　ＩＩ,,シーエルエスエー　サンライズ　マネジメント　ノン　ユーエス　リミテッド　ツー,ケイマン諸島、グランド・ケイマンＫＹ１－１１１１、クリケット・スクエア、ハッチンズ・ドライブ、私書箱２６８１,外国法人・組合（有価証券報告書等の提出義務者以外）,,
8492,8492,E32686,外国法人・組合（有価証券報告書等の提出義務者以外）,,,5.0,,ＣＬＳＡ　Ｓｕｎｒｉｓｅ　Ｍａｎａｇｅｍｅｎｔ　Ｌｉｍｉｔｅｄ　ＩＩ,,シーエルエスエー　サンライズ　マネジメント　リミテッド　ツー,ケイマン諸島、グランド・ケイマンＫＹ１－１１１１、クリケット・スクエア、ハッチンズ・ドライブ、私書箱２６８１,外国法人・組合（有価証券報告書等の提出義務者以外）,,
8493,8493,E32687,内国法人・組合,上場,有,112.0,7月31日,株式会社アイモバイル,,カブシキカイシャアイモバイル,渋谷区桜丘町２２－１４　Ｎ．Ｅ．ＳビルＮ棟２階,サービス業,65350.0,4011001059087.0
8494,8494,E32689,個人（組合発行者を除く）,,,,,新野　良介,,ニイノ　リョウスケ,,個人（組合発行者を除く）,,
8495,8495,E32690,個人（組合発行者を除く）,,,,,サンデン取引先持株会　理事長　古賀友二,,サンデントリヒキサキモチカブカイ　リジチョウ　コガユウジ,,個人（組合発行者を除く）,,
8496,8496,E32691,内国法人・組合（有価証券報告書等の提出義務者以外）,,,50.0,,株式会社エスエム・エンタテインメント・ジャパン,,カブシキガイシャエスエムエンタテインメントジャパン,港区六本木３－２－１　住友不動産六本木グランドタワー２１階,内国法人・組合（有価証券報告書等の提出義務者以外）,,8010401060106.0
8497,8497,E32692,内国法人・組合（有価証券報告書等の提出義務者以外）,,,60000.0,,第一生命保険株式会社,,ダイイチセイメイホケンカブシキガイシャ,千代田区有楽町一丁目１３番１号,内国法人・組合（有価証券報告書等の提出義務者以外）,,1010001174683.0
8498,8498,E32693,内国法人・組合（有価証券報告書等の提出義務者以外）,,,5.0,,有限会社和田ホールディングス,,ユウゲンカイシャワダホールディングス,大阪市西区新町１丁目１４番２１－３１０５,内国法人・組合（有価証券報告書等の提出義務者以外）,,7120002068505.0
8499,8499,E32697,内国法人・組合,上場,有,7904.0,2月28日,株式会社バロックジャパンリミテッド,Baroque Japan Limited,バロックジャパンリミテッド,目黒区青葉台４－７－７　青葉台ヒルズ１１階,小売業,35480.0,9013201014379.0
8500,8500,E32699,個人（非居住者）（組合発行者を除く）,,,,,村井　博之,,ムライ　ヒロユキ,,個人（非居住者）（組合発行者を除く）,,
8501,8501,E32700,個人（組合発行者を除く）,,,,,山本　拓真,,ヤマモト　タクマ,,個人（組合発行者を除く）,,
8502,8502,E32701,個人（組合発行者を除く）,,,,,山本　稔,,ヤマモト　ミノル,,個人（組合発行者を除く）,,
8503,8503,E32705,内国法人・組合（有価証券報告書等の提出義務者以外）,,,213.0,,株式会社フィールド・パートナーズ,,カブシキガイシャフィールドパートナーズ,港区虎ノ門１－２－８　虎ノ門琴平タワー１０階,内国法人・組合（有価証券報告書等の提出義務者以外）,,1010001114490.0
8504,8504,E32713,個人（組合発行者を除く）,,,,,木村　清隆,,キムラ　キヨタカ,,個人（組合発行者を除く）,,
8505,8505,E32714,個人（組合発行者を除く）,,,,,川西　京也,,カワニシ　キョウヤ,,個人（組合発行者を除く）,,
8506,8506,E32715,個人（組合発行者を除く）,,,,,藤代　真一,,フジシロ　シンイチ,,個人（組合発行者を除く）,,
8507,8507,E32716,個人（組合発行者を除く）,,,,,大須賀　康人,,オオスガ　ヤスヒト,,個人（組合発行者を除く）,,
8508,8508,E32717,個人（組合発行者を除く）,,,,,尾上　徹,,オノエ　トオル,,個人（組合発行者を除く）,,
8509,8509,E32718,個人（組合発行者を除く）,,,,,トーマス・アクイナス・フォーリー,,トーマス　アクイナス　フォーリー,,個人（組合発行者を除く）,,
8510,8510,E32719,内国法人・組合（有価証券報告書等の提出義務者以外）,,,12.0,,株式会社シークエッジ・ジャパン・ホールディングス,,カブシキガイシャシークエッジジャパンホールディングス,岸和田市荒木町二丁目１８番１５号,内国法人・組合（有価証券報告書等の提出義務者以外）,,3120101036936.0
8511,8511,E32721,個人（組合発行者を除く）,,,,,永田　浩一,,ナガタ　コウイチ,,個人（組合発行者を除く）,,
8512,8512,E32722,個人（組合発行者を除く）,,,,,橘茂昌,,タチバナシゲマサ,,個人（組合発行者を除く）,,
8513,8513,E32723,個人（組合発行者を除く）,,,,,黒田喜久,,クロダヨシヒサ,,個人（組合発行者を除く）,,
8514,8514,E32724,個人（組合発行者を除く）,,,,,岡﨑　勇,,オカザキ　イサム,,個人（組合発行者を除く）,,
8515,8515,E32725,内国法人・組合（有価証券報告書等の提出義務者以外）,,,300.0,,いちごグリーンインフラ投資法人,,イチゴグリーンインフラトウシホウジン,千代田区内幸町一丁目１番１号,内国法人・組合（有価証券報告書等の提出義務者以外）,,5010005025499.0
8516,8516,E32726,個人（非居住者）（組合発行者を除く）,,,,,梅田　優祐,,ウメダ　ユウスケ,,個人（非居住者）（組合発行者を除く）,,
8517,8517,E32727,個人（組合発行者を除く）,,,,,稲垣　裕介,,イナガキ　ユウスケ,,個人（組合発行者を除く）,,
8518,8518,E32728,個人（組合発行者を除く）,,,,,神保　吉寿,,ジンボ　ヨシヒサ,,個人（組合発行者を除く）,,
8519,8519,E32729,個人（組合発行者を除く）,,,,,髙橋　範光,,タカハシ　ノリミツ,,個人（組合発行者を除く）,,
8520,8520,E32730,内国法人・組合（有価証券報告書等の提出義務者以外）,,,3.0,,株式会社エヌカルテット,,カブシキカイシャエヌカルテット,港区六本木３－７－１ー３８０３,内国法人・組合（有価証券報告書等の提出義務者以外）,,6010401117097.0
8521,8521,E32732,個人（組合発行者を除く）,,,,,伊藤　彰,,イトウ　アキラ,,個人（組合発行者を除く）,,
8522,8522,E32733,個人（組合発行者を除く）,,,,,石原　徹哉,,イシハラ　テツヤ,,個人（組合発行者を除く）,,
8523,8523,E32734,個人（組合発行者を除く）,,,,,金田　憲治,,カネダ　ケンジ,,個人（組合発行者を除く）,,
8524,8524,E32735,個人（組合発行者を除く）,,,,,福留　大士,,フクドメ　ヒロシ,,個人（組合発行者を除く）,,
8525,8525,E32736,内国法人・組合,上場,有,127.0,2月末日,株式会社スタジオアタオ,STUDIO ATAO Co.Ltd.,カブシキガイシャスタジオアタオ,神戸市中央区御幸通８丁目１番６号,小売業,35500.0,8140001028011.0
8526,8526,E32738,内国法人・組合（有価証券報告書等の提出義務者以外）,,,1.0,,ＫＣＭ２合同会社,,ケーシーエムニゴウドウガイシャ,千代田区永田町二丁目１３番１０号,内国法人・組合（有価証券報告書等の提出義務者以外）,,1010003023483.0
8527,8527,E32741,内国法人・組合（有価証券報告書等の提出義務者以外）,,,120.0,,有限会社大百興産,,ユウゲンカイシャダイヒャクコウサン,岡山市北区今４丁目９番２３号,内国法人・組合（有価証券報告書等の提出義務者以外）,,4260002005942.0
8528,8528,E32743,外国法人・組合（有価証券報告書等の提出義務者以外）,,,1.0,,シェパーズ・ヒル・キャピタル・パートナーズ,,シェパーズヒルキャピタルパートナーズ,アイルランド、ダブリン２、サー・ジョン・ロジャーソンズ・キー３３,外国法人・組合（有価証券報告書等の提出義務者以外）,,
8529,8529,E32744,内国法人・組合（有価証券報告書等の提出義務者以外）,,,51892.0,,投資法人みらい,,トウシホウジンミライ,千代田区西神田三丁目２番１号,内国法人・組合（有価証券報告書等の提出義務者以外）,,2010405014402.0
8530,8530,E32745,内国法人・組合,非上場,無,50.0,3月31日,株式会社東横イン,"Toyoko-Inn Co.,Ltd",カブシキガイシャトウヨコイン,大田区新蒲田１－７－４,サービス業,,8010801008365.0
8531,8531,E32746,外国法人・組合（有価証券報告書等の提出義務者以外）,,,2479.0,,コネクレーンズファイナンスコーポレーション,,コネクレーンズファイナンスコーポレーション,フィンランド共和国、ヒュヴィンカー０５８３０、コネンカツ８,外国法人・組合（有価証券報告書等の提出義務者以外）,,
8532,8532,E32747,外国法人・組合（有価証券報告書等の提出義務者以外）,,,1.0,,Ｆｉｎａｎｃｉａｌ　Ｉｎｔｅｌｌｉｇｅｎｃｅ　Ｓｅｒｖｉｃｅｓ　Ｌｉｍｉｔｅｄ,,フィナンシャルインテリジェンスサービシズリミテッド,Ｒｏｏｍ　２１０３，　Ｆｕｔｕｒａ　Ｐｌａｚａ，　１１１　Ｈｏｗ　Ｍｉｎｇ　Ｓｔｒｅｅｔ，　Ｋｗｕｎ　Ｔｏｎｇ，　Ｈｏｎｇ　Ｋｏｎｇ,外国法人・組合（有価証券報告書等の提出義務者以外）,,
8533,8533,E32750,内国法人・組合,上場,無,655.0,2月末日,株式会社エルテス,"Eltes Co., Ltd.",カブシキカイシャエルテス,千代田区霞が関三丁目２番５号,情報・通信業,39670.0,4010401099544.0
8534,8534,E32751,内国法人・組合（有価証券報告書等の提出義務者以外）,,,40.0,,浜島防災システム株式会社,,ハマジマボウサイシステムカブシキカイシャ,豊川市牛久保町常盤１８－３,内国法人・組合（有価証券報告書等の提出義務者以外）,,4180301010437.0
8535,8535,E32753,内国法人・組合,上場,無,993.0,12月31日,ＷＡＳＨハウス株式会社,"WASHHOUSE CO.,LTD.",ウォシュハウスカブシキカイシャ,宮崎市新栄町８６番地１,サービス業,65370.0,7350001002813.0
8536,8536,E32754,個人（組合発行者を除く）,,,,,佐竹　克彦,,サタケ　カツヒコ,,個人（組合発行者を除く）,,
8537,8537,E32757,個人（組合発行者を除く）,,,,,豊島　半七,,トヨシマ　ハンシチ,,個人（組合発行者を除く）,,
8538,8538,E32759,内国法人・組合（有価証券報告書等の提出義務者以外）,,,1.0,,アドヒアレンス株式会社,,アドヒアレンスカブシキガイシャ,千代田区丸の内二丁目１番１号,内国法人・組合（有価証券報告書等の提出義務者以外）,,9010001178611.0
8539,8539,E32760,内国法人・組合（有価証券報告書等の提出義務者以外）,,,1.0,,合同会社フィンテックマネジメント,,ゴウドウカイシャフィンテックマネジメント,大阪市北区堂島浜二丁目２番２８号堂島アクシスビル４階ＳＹＮＴＨ,内国法人・組合（有価証券報告書等の提出義務者以外）,,2120003011600.0
8540,8540,E32761,個人（組合発行者を除く）,,,,,北山　雅一,,キタヤマ　マサイチ,,個人（組合発行者を除く）,,
8541,8541,E32763,内国法人・組合,上場,無,391.0,3月末日,株式会社イントラスト,Entrust Inc.,カブシキガイシャイントラスト,千代田区麹町一丁目４番地,その他金融業,71910.0,6010001133718.0
8542,8542,E32765,内国法人・組合（有価証券報告書等の提出義務者以外）,,,50.0,,Ｍａｘｗｏｏｄ．株式会社,,マックスウッドカブシキガイシャ,千代田区大手町１－７－２　東京サンケイビル２７Ｆ,内国法人・組合（有価証券報告書等の提出義務者以外）,,6010001141943.0
8543,8543,E32766,内国法人・組合,上場,無,98.0,3月末日,株式会社イノベーション,Innovation Inc.,カブシキガイシャイノベーション,渋谷区渋谷３‐１０‐１３ＴＯＫＹＵＲＥＩＴ渋谷Ｒビル３Ｆ,情報・通信業,39700.0,5011001035806.0
8544,8544,E32769,外国法人・組合,非上場,有,74520.0,12月31日,ハンファ・ケミカル・コーポレーション,,ハンファケミカルコーポレーション,大韓民国ソウル特別市中区清渓川路８６　ハンファビル,外国法人・組合,,
8545,8545,E32770,内国法人・組合,上場,無,767.0,12月31日,株式会社ＪＭＣ,JMC CORPORATION,カブシキガイシャジェイエムシー,横浜市港北区新横浜２－５－５,非鉄金属,57040.0,2020001035875.0
8546,8546,E32772,内国法人・組合（有価証券報告書等の提出義務者以外）,,,100.0,,復華ジャパン株式会社,,フッカジャパンカブシキカイシャ,品川区大崎２－７－１２,内国法人・組合（有価証券報告書等の提出義務者以外）,,8120001183650.0
8547,8547,E32773,内国法人・組合（有価証券報告書等の提出義務者以外）,,,3.0,,あすかホールディングス株式会社,,アスカホールディングスカブシキガイシャ,港区赤坂一丁目９番１３号,内国法人・組合（有価証券報告書等の提出義務者以外）,,3011002028050.0
8548,8548,E32774,個人（組合発行者を除く）,,,,,栗山　博司,,クリヤマ　ヒロシ,,個人（組合発行者を除く）,,
8549,8549,E32775,個人（組合発行者を除く）,,,,,舟橋　政男,,フナハシ　マサオ,,個人（組合発行者を除く）,,
8550,8550,E32779,内国法人・組合,上場,有,1335.0,12月31日,ロードスターキャピタル株式会社,Loadstar Capital K.K.,ロードスターキャピタルカブシキガイシャ,中央区銀座一丁目１０番６号　銀座ファーストビル２Ｆ,不動産業,34820.0,9011001072894.0
8551,8551,E32780,個人（組合発行者を除く）,,,,,オリジン電気取引先持株会　理事長　内山　榮,,オリジンデンキトリヒキサキモチカブカイ　リジチョウ　ウチヤマ　サカエ,,個人（組合発行者を除く）,,
8552,8552,E32781,内国法人・組合（有価証券報告書等の提出義務者以外）,,,5.0,,一般財団法人Ｔａｚａｋｉ財団,,イッパンザイダンホウジンタザキザイダン,千代田区神田神保町一丁目１０５番地　神保町三井ビルディング１４階,内国法人・組合（有価証券報告書等の提出義務者以外）,,5010005025623.0
8553,8553,E32784,内国法人・組合,上場,有,100.0,12月31日,株式会社シンシア,"Sincere Co., LTD.",カブシキガイシャシンシア,中央区日本橋箱崎町３０番１号,精密機器,77820.0,5010001121120.0
8554,8554,E32785,内国法人・組合（有価証券報告書等の提出義務者以外）,,,10.0,,エンデバー・ユナイテッド・パートナーズ・ツー株式会社,,エンデバーユナイテッドパートナーズツーカブシキカイシャ,千代田区丸の内二丁目５番１号丸の内二丁目ビル６階,内国法人・組合（有価証券報告書等の提出義務者以外）,,4010001176660.0
8555,8555,E32786,内国法人・組合（有価証券報告書等の提出義務者以外）,,,1.0,,合同会社ユニオン・ベイ,,ゴウドウガイシャユニオンベイ,千代田区九段南三丁目９番４号,内国法人・組合（有価証券報告書等の提出義務者以外）,,1011103003136.0
8556,8556,E32788,内国法人・組合（有価証券報告書等の提出義務者以外）,,,37.0,,株式会社ＯＦＦ,,カブシキガイシャオフ,大阪市中央区西心斎橋一丁目１５番１３号,内国法人・組合（有価証券報告書等の提出義務者以外）,,3130001046877.0
8557,8557,E32790,個人（組合発行者を除く）,,,,,田中　幸夫,,タナカ　ユキオ,,個人（組合発行者を除く）,,
8558,8558,E32791,内国法人・組合（有価証券報告書等の提出義務者以外）,,,0.0,,Ｄｒｅａｍ　Ｂｒｉｄｇｅ株式会社,,ドリームブリッジカブシキガイシャ,横浜市港北区富士塚二丁目８番２号,内国法人・組合（有価証券報告書等の提出義務者以外）,,6020001117934.0
8559,8559,E32793,内国法人・組合,上場,無,154.0,3月31日,フォーライフ株式会社,"FORLIFE Co., Ltd.",フォーライフカブシキガイシャ,横浜市港北区大倉山１－１４－１１,不動産業,34770.0,8020001036389.0
8560,8560,E32794,内国法人・組合,上場,有,335.0,3月31日,株式会社うるる,"ULURU.CO.,LTD.",カブシキカイシャウルル,中央区晴海３丁目１２－１　ＫＤＸ晴海ビル９Ｆ,情報・通信業,39790.0,6010001096659.0
8561,8561,E32795,内国法人・組合,上場,無,42.0,3月31日,株式会社キャリアインデックス,,カブシキガイシャキャリアインデックス,目黒区下目黒１丁目８番地１号　アルコタワー１５Ｆ,サービス業,65380.0,4010401081592.0
8562,8562,E32796,内国法人・組合,上場,有,216.0,12月末日,株式会社船場,,カブシキカイシャセンバ,港区芝浦一丁目２番３号,サービス業,65400.0,4010501032297.0
8563,8563,E32798,個人（組合発行者を除く）,,,,,板倉　広高,,イタクラ　ヒロタカ,,個人（組合発行者を除く）,,
8564,8564,E32799,内国法人・組合（有価証券報告書等の提出義務者以外）,,,400.0,,株式会社日経ビーピー,,カブシキカイシャニッケイビーピー,港区白金一丁目１７番３号,内国法人・組合（有価証券報告書等の提出義務者以外）,,4010401060159.0
8565,8565,E32800,内国法人・組合（有価証券報告書等の提出義務者以外）,,,0.0,,公益財団法人西川記念財団,,コウエキザイダンホウジンニシカワキネンザイダン,広島市西区三篠町二丁目２番８号,内国法人・組合（有価証券報告書等の提出義務者以外）,,4240005013399.0
8566,8566,E32801,内国法人・組合,上場,無,20.0,3月末日,株式会社ＭＳ－Ｊａｐａｎ,,カブシキガイシャエムエスジャパン,千代田区富士見２－１０－２　飯田橋グラン・ブルーム,サービス業,65390.0,9120001111949.0
8567,8567,E32802,個人（組合発行者を除く）,,,,,松村　幸治,,マツムラ　ユキハル,,個人（組合発行者を除く）,,
8568,8568,E32803,内国法人・組合,上場,有,503.0,3月31日,日本モーゲージサービス株式会社,Mortgage Service Japan Limited,ニホンモーゲージサービスカブシキガイシャ,港区西新橋３丁目７番１号,その他金融業,71920.0,2010401062405.0
8569,8569,E32804,個人（組合発行者を除く）,,,,,長谷川隆志,,ハセガワタカシ,,個人（組合発行者を除く）,,
8570,8570,E32805,個人（組合発行者を除く）,,,,,西島　修,,ニシジマ　オサム,,個人（組合発行者を除く）,,
8571,8571,E32806,外国法人・組合,非上場,有,1271928.0,7月 1日,ウエスタン・デジタル・コーポレーション,,ウエスタンデジタルコーポレーション,アメリカ合衆国カリフォルニア州９５１１９、サンタクララ郡、サンノゼ、グレート・オークス・パークウェイ５６０１,外国法人・組合,,
8572,8572,E32807,個人（組合発行者を除く）,,,,,小栗　達弘,,オグリ　ミチヒロ,,個人（組合発行者を除く）,,
8573,8573,E32808,個人（組合発行者を除く）,,,,,小栗　勝郎,,オグリ　カツロウ,,個人（組合発行者を除く）,,
8574,8574,E32811,内国法人・組合,上場,無,10.0,3月末日,グレイステクノロジー株式会社,"GRACE TECHNOLOGY, INC.",グレイステクノロジーカブシキカイシャ,港区虎ノ門三丁目８番２１号　虎ノ門森ビル７Ｆ,サービス業,65410.0,6010001070226.0
8575,8575,E32812,内国法人・組合（有価証券報告書等の提出義務者以外）,,,30.0,,株式会社ＴＲＩＡＤ,,カブシキガイシャトライアド,港区南青山２－２４－１５,内国法人・組合（有価証券報告書等の提出義務者以外）,,4011101061042.0
8576,8576,E32814,内国法人・組合,上場,有,200.0,10月末日,株式会社ティビィシィ・スキヤツト,TBCSCAT Inc.,カブシキカイシャティビィシィスキャット,小山市城東一丁目６番３３号,情報・通信業,39740.0,8060001014432.0
8577,8577,E32815,内国法人・組合,上場,有,318.0,12月31日,セグエグループ株式会社,"Segue Group Co,.Ltd.",セグエグループカブシキガイシャ,中央区新川１‐１６‐３,情報・通信業,39680.0,9010001164479.0
8578,8578,E32819,個人（組合発行者を除く）,,,,,富田　直人,,トミダ　ナオト,,個人（組合発行者を除く）,,
8579,8579,E32820,個人（組合発行者を除く）,,,,,岸本　真行,,キシモト　マサユキ,,個人（組合発行者を除く）,,
8580,8580,E32821,内国法人・組合（有価証券報告書等の提出義務者以外）,,,1.0,,株式会社ＮＴＩ,,カブシキガイシャエヌティーアイ,渋谷区広尾四丁目１番６－６１０号,内国法人・組合（有価証券報告書等の提出義務者以外）,,9011001105043.0
8581,8581,E32822,外国法人・組合（有価証券報告書等の提出義務者以外）,,,1.0,,ＢＭＩ（Ｊａｐａｎ）Ｉｎｖｅｓｔｍｅｎｔ　Ｈｏｌｄｉｎｇｓ　Ｌｉｍｉｔｅｄ,,ビーエムアイジャパンインベストメントホールディングスリミテッド,，３３／Ｆ．，　ＳＨＵＩ　ＯＮ　ＣＥＮＴＲＥ，　ＮＯＳ．　６－８　ＨＡＲＢＯＵＲ　ＲＯＡＤ，　ＷＡＮＣＨＡＩ，　ＨＯＮＧ　ＫＯＮＧ,外国法人・組合（有価証券報告書等の提出義務者以外）,,
8582,8582,E32825,内国法人・組合,上場,無,100.0,3月31日,株式会社エイトレッド,ATLED CORP.,カブシキガイシャエイトレッド,渋谷区渋谷二丁目１５番１号,情報・通信業,39690.0,9011001051741.0
8583,8583,E32826,個人（組合発行者を除く）,,,,,児玉　康孝,,コダマ　ヤスタカ,,個人（組合発行者を除く）,,
8584,8584,E32827,個人（組合発行者を除く）,,,,,大薗　正忠,,オオゾノ　マサタダ,,個人（組合発行者を除く）,,
